,ids,e_value,hit_start,hit_end,bitscore
556,B7IUP4,1.10163e-17,51,272,85.6901
557,Q8K9U0,1.23021e-17,47,327,86.0753
558,P59443,1.25392e-17,47,327,86.0753
559,B1JQS0,1.30983e-17,91,322,85.6901
560,Q66CG4,1.30983e-17,91,322,85.6901
561,A4TMZ3,1.30983e-17,91,322,85.6901
562,Q1CGJ0,1.30983e-17,91,322,85.6901
563,A9R7L2,1.30983e-17,91,322,85.6901
564,Q8ZG91,1.30983e-17,91,322,85.6901
565,B2JYR8,1.30983e-17,91,322,85.6901
566,Q1CA44,1.30983e-17,91,322,85.6901
567,A7FJU2,1.30983e-17,91,322,85.6901
568,Q15UB7,1.32148e-17,90,322,85.6901
569,Q1LP27,1.50573e-17,94,329,85.6901
570,Q7N617,1.52915e-17,91,324,85.6901
571,B6ELD1,1.52915e-17,91,323,85.6901
572,A1W7S6,1.62638e-17,94,338,85.6901
573,Q8XYY7,2.17241e-17,94,329,85.3049
574,B7H6M0,2.18024e-17,51,272,84.9197
575,A8H3X8,2.21166e-17,91,337,85.3049
576,Q6HET0,2.89175e-17,51,272,84.5345
577,Q636E2,2.89175e-17,51,272,84.5345
578,B9IVW1,2.89175e-17,51,272,84.5345
579,B7HLL8,2.89175e-17,51,272,84.5345
580,C1EPP8,2.89175e-17,51,272,84.5345
581,Q732I5,2.89175e-17,51,272,84.5345
582,B7JJX1,2.89175e-17,51,272,84.5345
583,Q81WF4,2.89175e-17,51,272,84.5345
584,C3L742,2.89175e-17,51,272,84.5345
585,C3P654,2.89175e-17,51,272,84.5345
586,B5XY59,3.03705e-17,91,322,84.9197
587,A6T739,3.15663e-17,91,322,84.5345
588,C5D8Q2,3.18479e-17,51,272,84.5345
589,O87392,3.90644e-17,218,389,85.3049
590,A4G7T7,3.94553e-17,94,334,84.5345
591,Q5QX65,4.17172e-17,90,321,84.1493
592,Q9DCZ1,4.47279e-17,48,327,84.5345
593,A9I8M0,4.73267e-17,96,335,84.5345
594,P25996,4.81655e-17,49,270,83.7641
595,A4J560,5.02289e-17,52,278,83.7641
596,B7VS90,5.26417e-17,48,327,84.1493
597,A8LY18,5.85517e-17,97,326,83.7641
598,Q6DAY3,6.35397e-17,245,377,84.5345
599,A7GRK9,6.87021e-17,51,272,83.3789
600,Q2SS69,6.94014e-17,51,211,81.8381
601,C3LUL9,7.02177e-17,47,327,83.7641
602,Q9KMW9,7.02177e-17,47,327,83.7641
603,A5EYL9,7.02177e-17,47,327,83.7641
604,A3N0D6,7.23113e-17,87,331,83.7641
605,A0RHQ6,7.42514e-17,51,272,83.3789
606,Q9F1U7,8.33148e-17,90,327,83.7641
607,Q5L0U1,8.73947e-17,51,272,82.9937
608,A0M4D0,9.1161e-17,96,339,83.3789
609,B8CPG0,9.20438e-17,91,337,83.3789
610,P9WKI7,9.24703e-17,267,505,84.5345
611,P9WKI6,9.24703e-17,267,505,84.5345
612,P65168,9.24703e-17,267,505,84.5345
613,O34787,9.28945e-17,326,592,84.9197
614,A9VTC4,9.37266e-17,51,272,82.9937
615,A5WDZ3,9.83648e-17,90,322,83.3789
616,Q8R9R7,1.05417e-16,50,275,82.6085
617,B7GFA1,1.13328e-16,54,272,82.6085
618,A1S5Z4,1.26392e-16,91,336,82.9937
619,Q6LGK4,1.29718e-16,47,327,82.9937
620,B0TIY0,1.3261e-16,91,337,82.9937
621,Q7MD57,1.33415e-16,47,327,82.9937
622,Q8D632,1.33415e-16,47,327,82.9937
623,Q9LJH5,1.37563e-16,232,343,82.9937
624,B0BP55,1.37795e-16,87,331,82.9937
625,A5EV79,1.39147e-16,87,321,82.9937
626,P57443,1.41847e-16,92,325,82.9937
627,B0T7X2,1.44615e-16,245,363,83.3789
628,Q24JJ8,1.49886e-16,217,343,82.9937
629,P46539,1.6559e-16,51,272,82.2233
630,O32912,2.0423e-16,235,464,83.3789
631,A7MNF6,2.15002e-16,246,397,82.9937
632,Q87H06,2.36895e-16,47,327,82.2233
633,B9LHC1,2.73098e-16,106,342,82.2233
634,A9WDI1,2.73098e-16,106,342,82.2233
635,B5EUG3,2.73653e-16,48,327,82.2233
636,A6TVS0,2.81655e-16,53,278,81.4529
637,A8FW61,2.82942e-16,91,336,81.8381
638,Q8DLB7,2.83171e-16,107,344,82.2233
639,A7Z4H4,3.06482e-16,52,270,81.4529
640,P21620,3.10056e-16,286,484,82.9937
641,Q6FFS1,3.25961e-16,246,369,82.2233
642,Q893R0,3.60755e-16,30,209,79.5269
643,B4SMK1,3.70452e-16,245,369,82.2233
644,P65173,4.14349e-16,236,466,82.6085
645,P9WKI3,4.14349e-16,236,466,82.6085
646,P9WKI2,4.14349e-16,236,466,82.6085
647,B8F848,4.23578e-16,88,332,81.4529
648,Q129L9,4.27386e-16,94,350,81.4529
649,B0V824,4.57405e-16,88,321,81.4529
650,A3M6Y2,4.57405e-16,88,321,81.4529
651,B2HUT6,4.57405e-16,88,321,81.4529
652,B7I2L5,4.57405e-16,88,321,81.4529
653,B7GZW7,4.57405e-16,88,321,81.4529
654,Q97Q95,4.58417e-16,38,218,79.5269
655,B2FIJ0,4.64866e-16,245,369,81.8381
656,Q1IF69,5.07995e-16,246,368,81.8381
