,ids,e_value,hit_start,hit_end,bitscore
556,B7IUP4,1.10163e-17,51,272,85.6901
557,Q8K9U0,1.23021e-17,47,327,86.0753
558,P59443,1.25392e-17,47,327,86.0753
559,B1JQS0,1.30983e-17,91,322,85.6901
560,Q66CG4,1.30983e-17,91,322,85.6901
561,A4TMZ3,1.30983e-17,91,322,85.6901
562,Q1CGJ0,1.30983e-17,91,322,85.6901
563,A9R7L2,1.30983e-17,91,322,85.6901
564,Q8ZG91,1.30983e-17,91,322,85.6901
565,B2JYR8,1.30983e-17,91,322,85.6901
566,Q1CA44,1.30983e-17,91,322,85.6901
567,A7FJU2,1.30983e-17,91,322,85.6901
568,Q15UB7,1.32148e-17,90,322,85.6901
569,Q1LP27,1.50573e-17,94,329,85.6901
570,Q7N617,1.52915e-17,91,324,85.6901
571,B6ELD1,1.52915e-17,91,323,85.6901
572,A1W7S6,1.62638e-17,94,338,85.6901
573,Q8XYY7,2.17241e-17,94,329,85.3049
574,B7H6M0,2.18024e-17,51,272,84.9197
575,A8H3X8,2.21166e-17,91,337,85.3049
576,Q6HET0,2.89175e-17,51,272,84.5345
577,Q636E2,2.89175e-17,51,272,84.5345
578,B9IVW1,2.89175e-17,51,272,84.5345
579,B7HLL8,2.89175e-17,51,272,84.5345
580,C1EPP8,2.89175e-17,51,272,84.5345
581,Q732I5,2.89175e-17,51,272,84.5345
582,B7JJX1,2.89175e-17,51,272,84.5345
583,Q81WF4,2.89175e-17,51,272,84.5345
584,C3L742,2.89175e-17,51,272,84.5345
585,C3P654,2.89175e-17,51,272,84.5345
586,B5XY59,3.03705e-17,91,322,84.9197
587,A6T739,3.15663e-17,91,322,84.5345
588,C5D8Q2,3.18479e-17,51,272,84.5345
589,O87392,3.90644e-17,218,389,85.3049
590,A4G7T7,3.94553e-17,94,334,84.5345
591,Q5QX65,4.17172e-17,90,321,84.1493
592,Q9DCZ1,4.47279e-17,48,327,84.5345
593,A9I8M0,4.73267e-17,96,335,84.5345
594,P25996,4.81655e-17,49,270,83.7641
595,A4J560,5.02289e-17,52,278,83.7641
596,B7VS90,5.26417e-17,48,327,84.1493
597,A8LY18,5.85517e-17,97,326,83.7641
598,Q6DAY3,6.35397e-17,245,377,84.5345
599,A7GRK9,6.87021e-17,51,272,83.3789
600,Q2SS69,6.94014e-17,51,211,81.8381
601,C3LUL9,7.02177e-17,47,327,83.7641
602,Q9KMW9,7.02177e-17,47,327,83.7641
603,A5EYL9,7.02177e-17,47,327,83.7641
604,A3N0D6,7.23113e-17,87,331,83.7641
605,A0RHQ6,7.42514e-17,51,272,83.3789
606,Q9F1U7,8.33148e-17,90,327,83.7641
607,Q5L0U1,8.73947e-17,51,272,82.9937
608,A0M4D0,9.1161e-17,96,339,83.3789
609,B8CPG0,9.20438e-17,91,337,83.3789
610,P9WKI7,9.24703e-17,267,505,84.5345
611,P9WKI6,9.24703e-17,267,505,84.5345
612,P65168,9.24703e-17,267,505,84.5345
613,O34787,9.28945e-17,326,592,84.9197
614,A9VTC4,9.37266e-17,51,272,82.9937
615,A5WDZ3,9.83648e-17,90,322,83.3789
616,Q8R9R7,1.05417e-16,50,275,82.6085
617,B7GFA1,1.13328e-16,54,272,82.6085
618,A1S5Z4,1.26392e-16,91,336,82.9937
619,Q6LGK4,1.29718e-16,47,327,82.9937
620,B0TIY0,1.3261e-16,91,337,82.9937
621,Q7MD57,1.33415e-16,47,327,82.9937
622,Q8D632,1.33415e-16,47,327,82.9937
623,Q9LJH5,1.37563e-16,232,343,82.9937
624,B0BP55,1.37795e-16,87,331,82.9937
625,A5EV79,1.39147e-16,87,321,82.9937
626,P57443,1.41847e-16,92,325,82.9937
627,B0T7X2,1.44615e-16,245,363,83.3789
628,Q24JJ8,1.49886e-16,217,343,82.9937
629,P46539,1.6559e-16,51,272,82.2233
630,O32912,2.0423e-16,235,464,83.3789
631,A7MNF6,2.15002e-16,246,397,82.9937
632,Q87H06,2.36895e-16,47,327,82.2233
633,B9LHC1,2.73098e-16,106,342,82.2233
634,A9WDI1,2.73098e-16,106,342,82.2233
635,B5EUG3,2.73653e-16,48,327,82.2233
636,A6TVS0,2.81655e-16,53,278,81.4529
637,A8FW61,2.82942e-16,91,336,81.8381
638,Q8DLB7,2.83171e-16,107,344,82.2233
639,A7Z4H4,3.06482e-16,52,270,81.4529
640,P21620,3.10056e-16,286,484,82.9937
641,Q6FFS1,3.25961e-16,246,369,82.2233
642,Q893R0,3.60755e-16,30,209,79.5269
643,B4SMK1,3.70452e-16,245,369,82.2233
644,P65173,4.14349e-16,236,466,82.6085
645,P9WKI3,4.14349e-16,236,466,82.6085
646,P9WKI2,4.14349e-16,236,466,82.6085
647,B8F848,4.23578e-16,88,332,81.4529
648,Q129L9,4.27386e-16,94,350,81.4529
649,B0V824,4.57405e-16,88,321,81.4529
650,A3M6Y2,4.57405e-16,88,321,81.4529
651,B2HUT6,4.57405e-16,88,321,81.4529
652,B7I2L5,4.57405e-16,88,321,81.4529
653,B7GZW7,4.57405e-16,88,321,81.4529
654,Q97Q95,4.58417e-16,38,218,79.5269
655,B2FIJ0,4.64866e-16,245,369,81.8381
656,Q1IF69,5.07995e-16,246,368,81.8381
657,Q6GIG7,5.37479e-101,9,348,304.692
658,Q8NXG7,6.46595e-101,9,348,304.307
659,Q6GB05,6.60809e-101,9,348,304.307
660,Q99VF6,3.16205e-100,9,348,302.766
661,A5IR97,3.16205e-100,9,348,302.766
662,A6U025,3.16205e-100,9,348,302.766
663,A8Z1H7,3.16782e-99,9,348,300.07
664,A6QFD2,3.16782e-99,9,348,300.07
665,Q5HHG4,3.16782e-99,9,348,300.07
666,Q2FZX9,3.16782e-99,9,348,300.07
667,Q2FIF3,3.16782e-99,9,348,300.07
668,Q4L4T4,4.48826e-96,9,349,291.98
669,Q49W60,1.60029e-93,10,348,285.432
670,O05413,4.1984e-82,6,344,256.157
671,Q9HWH9,2.09281e-80,7,349,251.92
672,D0V3Y4,2.47569e-76,8,335,241.519
673,Q8T6T2,6.16752e-71,37,397,229.193
674,P49058,3.97229e-66,37,399,216.866
675,Q6D456,8.89725e-66,91,336,213.785
676,B2TEK6,2.39734e-65,12,354,213.785
677,C6DFC0,4.86992e-65,91,336,211.859
678,Q87PB7,2.44419e-64,91,335,210.318
679,A7N0L2,3.16379e-64,91,335,209.933
680,B1LJR7,3.33853e-64,91,336,209.933
681,B7N3A7,3.33853e-64,91,336,209.933
682,B7NM29,3.33853e-64,91,336,209.933
683,A4SME2,3.48524e-64,87,336,209.548
684,A4W8V7,3.59949e-64,91,336,209.548
685,Q57QU4,6.43238e-64,91,336,209.162
686,Q1RDR9,6.5019e-64,91,336,209.162
687,Q8FJ91,6.5019e-64,91,336,209.162
688,Q0TJB6,6.5019e-64,91,336,209.162
689,A1A9L5,6.5019e-64,91,336,209.162
690,B7MS56,6.5019e-64,91,336,209.162
691,B7MHP7,6.5019e-64,91,336,209.162
692,B7UN24,6.5019e-64,91,336,209.162
693,B5R8M3,6.86094e-64,91,336,209.162
694,A8AID4,9.47193e-64,91,336,208.777
695,B2VC84,1.01029e-63,91,335,208.392
696,P25468,1.06608e-63,91,336,208.392
697,B4TRW8,1.06608e-63,91,336,208.392
698,B5BBM2,1.06608e-63,91,336,208.392
699,C0PVS5,1.06608e-63,91,336,208.392
700,A9N6Y4,1.06608e-63,91,336,208.392
701,Q5PGE0,1.06608e-63,91,336,208.392
702,B4T1Y8,1.06608e-63,91,336,208.392
703,B4TDY5,1.06608e-63,91,336,208.392
704,B5QZE8,1.06608e-63,91,336,208.392
705,B5FQY8,1.06608e-63,91,336,208.392
706,B5F1U2,1.06608e-63,91,336,208.392
707,B7LNV5,1.42503e-63,91,336,208.007
708,A1JMP8,1.7292e-63,87,336,208.007
709,A7MEW0,1.74788e-63,91,333,208.007
710,Q3Z3H6,1.80516e-63,91,336,208.007
711,Q31YK8,1.80516e-63,91,336,208.007
712,B2TUD4,1.80516e-63,91,336,208.007
713,B6I919,1.80516e-63,91,336,208.007
714,P0A7E1,1.80516e-63,91,336,208.007
715,B1IVY7,1.80516e-63,91,336,208.007
716,A7ZYP7,1.80516e-63,91,336,208.007
717,B1X8P9,1.80516e-63,91,336,208.007
718,C4ZQ71,1.80516e-63,91,336,208.007
719,B7M874,1.80516e-63,91,336,208.007
720,B5YT76,1.80516e-63,91,336,208.007
721,P0A7E2,1.80516e-63,91,336,208.007
722,B7LE45,1.80516e-63,91,336,208.007
723,A7ZK49,1.80516e-63,91,336,208.007
724,A8GCK4,1.9462e-63,91,333,207.622
725,Q83RX6,2.03169e-63,91,336,207.622
726,Q0T689,2.03169e-63,91,336,207.622
727,C1DDY1,2.50886e-63,90,335,208.007
728,Q32HW1,2.57358e-63,91,336,207.622
729,A9MHU3,3.1228e-63,91,336,207.236
730,B4EVC3,4.17394e-63,91,336,206.851
731,B5XY59,4.69762e-63,91,336,206.851
732,A6T739,5.51916e-63,91,336,206.466
733,Q2NU82,6.21156e-63,91,336,206.466
734,Q6LRA2,6.84219e-63,91,333,206.466
735,Q4KFI7,1.18108e-62,90,332,205.696
736,Q8Z7S9,1.26222e-62,91,336,205.696
737,P36959,1.55378e-62,48,345,205.696
738,Q472J6,3.27351e-62,94,338,204.925
739,Q3KFC7,3.38317e-62,90,332,204.54
740,C5BD71,4.06979e-62,91,336,204.54
741,Q1LP27,4.4211e-62,94,338,204.54
742,Q48JY0,4.89158e-62,90,332,204.54
743,A9AJX4,8.37866e-62,94,339,203.77
744,B1JQS0,1.0358e-61,91,336,203.384
745,Q66CG4,1.0358e-61,91,336,203.384
746,A4TMZ3,1.0358e-61,91,336,203.384
747,Q1CGJ0,1.0358e-61,91,336,203.384
748,A9R7L2,1.0358e-61,91,336,203.384
749,Q8ZG91,1.0358e-61,91,336,203.384
750,B2JYR8,1.0358e-61,91,336,203.384
751,Q1CA44,1.0358e-61,91,336,203.384
752,A7FJU2,1.0358e-61,91,336,203.384
753,A0KKK9,2.1037e-61,91,336,202.614
754,Q0BFR0,2.1308e-61,94,339,202.999
755,Q7N617,2.44483e-61,91,336,202.229
756,Q8D9G5,2.60746e-61,91,335,202.229
757,B7VNK9,2.6356e-61,91,335,202.229
758,Q2SVL9,3.72204e-61,94,339,202.229
759,Q883P1,3.96415e-61,90,341,202.229
760,Q9DCZ1,4.81471e-61,48,340,201.844
761,Q12723,4.91205e-61,10,374,202.614
762,C3LMH4,5.40966e-61,91,335,201.458
763,Q9KRZ2,5.40966e-61,91,335,201.458
764,A5F839,5.40966e-61,91,335,201.458
765,Q4ZUM3,7.87546e-61,90,340,201.458
766,A4XWQ0,1.16253e-60,90,340,200.688
767,C3K017,1.27438e-60,90,332,200.688
768,B0KG90,1.30201e-60,90,340,200.688
769,Q7MKX3,1.40575e-60,91,335,200.303
770,Q88L40,1.56974e-60,90,340,200.303
771,Q7NX17,5.45737e-60,91,334,199.147
772,Q1ICL4,7.19619e-60,90,340,198.762
773,Q82ST3,8.37053e-60,85,332,198.762
774,A4G7T7,8.43334e-60,94,339,198.762
775,Q13ZM3,1.54039e-59,94,337,197.992
776,B2JKL9,1.62817e-59,94,335,197.992
777,B1J5B5,2.02552e-59,90,340,197.606
778,Q99L27,2.47556e-59,48,346,197.606
779,Q5P1A9,2.90801e-59,84,331,197.606
780,A4VM41,3.04605e-59,90,343,197.221
781,Q9P2T1,3.8403e-59,48,333,197.221
782,Q0HVV6,5.97244e-59,91,339,196.451
783,Q0HJL0,5.97244e-59,91,339,196.451
784,Q8XYY7,6.01581e-59,94,340,196.451
785,Q9Z244,7.73946e-59,48,340,196.066
786,C4K4A3,9.40331e-59,91,336,195.68
787,A6T106,9.69111e-59,94,339,196.066
788,C3LUL9,1.29441e-58,47,333,195.68
789,Q9KMW9,1.29441e-58,47,333,195.68
790,A5EYL9,1.29441e-58,47,333,195.68
791,A0KW50,1.63491e-58,91,339,195.295
792,Q02PL5,1.68095e-58,90,342,195.295
793,Q5E5B6,2.44005e-58,91,336,194.525
794,Q9HZF8,2.44523e-58,90,342,194.91
795,B7UWL8,2.44523e-58,90,342,194.91
796,B7VS90,2.56801e-58,47,333,194.91
797,Q8EDZ8,2.61915e-58,91,339,194.525
798,Q0AIB4,3.09472e-58,89,330,194.525
799,Q9NJD8,3.50686e-58,46,336,194.91
800,A6V325,3.67297e-58,90,342,194.525
801,B5FE17,4.30479e-58,91,336,194.14
802,Q6FCL9,5.27174e-58,84,333,193.754
803,A1SX25,5.68705e-58,87,336,193.754
804,Q480K7,6.12977e-58,91,333,193.754
805,Q32L93,6.62069e-58,42,333,193.754
806,Q3IGZ1,1.19063e-57,91,333,192.984
807,A1RJ06,1.23714e-57,91,339,192.984
808,A4Y7I2,1.23714e-57,91,339,192.984
809,Q1H411,1.83745e-57,87,334,192.214
810,B5EUG3,1.98214e-57,47,333,192.599
811,A1K7M2,2.71638e-57,84,331,191.828
812,P27442,2.73999e-57,46,346,192.599
813,Q081J9,3.93013e-57,91,336,191.443
814,Q7W4W6,4.18893e-57,96,349,191.828
815,Q5DZN1,5.30187e-57,47,333,191.443
816,A6WP30,5.6546e-57,91,339,191.058
817,A9L4D0,6.02951e-57,91,339,191.058
818,B8E984,6.36084e-57,91,339,191.058
819,Q87H06,7.6654e-57,47,333,191.058
820,Q7WGE4,7.95564e-57,96,349,191.058
821,B6ELD1,8.53335e-57,91,336,190.673
822,Q7VTR9,1.00647e-56,96,349,190.673
823,C4LAB3,1.00699e-56,47,333,190.673
824,Q12NG2,1.57908e-56,87,333,189.902
825,A3D5B9,1.66582e-56,91,339,189.902
826,B1XV77,1.80429e-56,93,337,189.902
827,Q1LT62,2.21131e-56,91,335,189.517
828,B6ERC3,2.57941e-56,47,333,189.902
829,Q7MD57,2.64841e-56,47,333,189.902
830,Q8D632,2.64841e-56,47,333,189.902
831,A7N204,3.51649e-56,47,333,189.517
832,Q3SL21,3.52161e-56,90,334,189.132
833,P47177,1.26308e-55,29,399,189.517
834,O16294,1.81867e-55,48,334,187.976
835,Q2KW44,2.06917e-55,96,341,187.591
836,A8H3X8,2.77126e-55,91,339,186.821
837,Q6LGK4,2.91501e-55,47,333,186.821
838,A3QDX8,2.95327e-55,91,341,186.821
839,A8FW61,6.30878e-55,91,336,186.05
840,A4SWU5,6.39886e-55,93,344,186.05
841,A9I8M0,6.62418e-55,96,349,186.05
842,Q8ERJ2,7.90291e-55,37,308,185.28
843,B4E8N4,8.48718e-55,94,339,185.665
844,A0K729,8.85745e-55,94,339,185.665
845,Q1BWM4,8.85745e-55,94,339,185.665
846,Q609J2,9.21472e-55,92,335,185.665
847,Q9KGN8,9.73799e-55,38,477,189.132
848,Q9JX66,1.25105e-54,84,331,184.895
849,Q2Y5H8,1.3335e-54,89,330,185.28
850,B1KDM8,1.69366e-54,91,334,184.895
851,Q5F605,2.40024e-54,88,331,184.124
852,B0TIY0,4.17636e-54,91,339,183.739
853,Q39GX5,5.09806e-54,94,339,183.739
854,P0C0H6,5.09807e-54,41,485,187.591
855,P68839,5.09807e-54,41,485,187.591
856,Q5X9A3,5.09807e-54,41,485,187.591
857,P0C0H7,5.09807e-54,41,485,187.591
858,P0DB89,5.37293e-54,41,485,187.591
859,P0DB88,5.37293e-54,41,485,187.591
860,Q8K9U0,6.70688e-54,47,333,183.354
861,A1S5Z4,8.35792e-54,91,336,182.969
862,Q5QX65,8.51014e-54,86,333,182.969
863,P42851,9.24216e-54,42,476,186.821
864,Q63TV1,9.33317e-54,94,339,182.969
865,A3NUS1,9.33317e-54,94,339,182.969
866,Q3JSS8,1.14677e-53,94,339,182.969
867,A1V4A5,1.14677e-53,94,339,182.969
868,Q62K45,1.14677e-53,94,339,182.969
869,A2S374,1.14677e-53,94,339,182.969
870,A3MJ98,1.14677e-53,94,339,182.969
871,A9BWU2,1.15013e-53,94,344,182.969
872,A0KN65,1.84999e-53,47,333,182.198
873,P45477,1.90074e-53,86,338,182.198
874,Q21JW9,2.82061e-53,86,328,181.428
875,Q4QKB5,3.07187e-53,89,338,181.428
876,A5UEP8,3.13811e-53,89,338,181.428
877,A3N925,3.25092e-53,94,339,181.428
878,O05269,3.27352e-53,37,298,181.043
879,A4SJY8,3.69902e-53,47,333,181.428
880,B8CPG0,4.14101e-53,91,339,181.043
881,Q6HAI0,4.29723e-53,35,298,180.658
882,A5UC11,4.41466e-53,86,338,181.043
883,A0RLN5,4.90961e-53,36,299,180.658
884,B8F848,6.70778e-53,84,333,180.658
885,B9DS39,7.48642e-53,40,327,180.272
886,B9MIU2,7.68386e-53,94,347,180.658
887,Q814I1,8.55263e-53,36,299,179.887
888,Q9UY49,9.02661e-53,42,476,184.124
889,Q72WY4,9.56956e-53,35,298,179.887
890,A1W7S6,9.92187e-53,94,347,180.658
891,Q9ZL14,1.19035e-52,35,473,183.739
892,Q630E8,1.63168e-52,35,298,179.117
893,P56088,1.71887e-52,35,473,183.354
894,Q9ZKZ2,1.83595e-52,36,304,179.117
895,B5Z7L6,2.0868e-52,36,304,179.117
896,Q1CT17,2.15469e-52,36,307,178.732
897,Q81JJ9,2.34528e-52,35,298,178.732
898,Q0A8M5,2.77489e-52,91,334,179.117
899,Q99ZQ1,2.90312e-52,38,327,178.732
900,Q831S1,3.23213e-52,36,304,178.346
901,Q65LF6,3.35405e-52,37,298,178.346
902,O58045,3.41713e-52,42,476,182.584
903,B5XLI1,3.55546e-52,38,327,178.346
904,P0DB91,3.63213e-52,38,327,178.346
905,Q1JGV8,3.63213e-52,38,327,178.346
906,P0DB90,3.63213e-52,38,327,178.346
907,Q1J6M7,3.71046e-52,38,327,178.346
908,Q1JLQ8,3.71046e-52,38,327,178.346
909,Q1JBS5,3.71046e-52,38,327,178.346
910,Q5XC75,3.71046e-52,38,327,178.346
911,Q8E578,3.71046e-52,36,309,178.346
912,Q8P129,3.79047e-52,38,327,178.346
913,Q48TL6,3.83112e-52,38,327,178.346
914,Q8DZL4,3.95571e-52,36,309,178.346
915,O25525,3.99813e-52,38,306,178.346
916,Q97DK4,4.26239e-52,30,308,178.346
917,A1TPZ2,4.7407e-52,94,350,179.117
918,Q3K110,4.7422e-52,36,309,177.961
919,Q0KBT4,5.23835e-52,94,338,178.346
920,Q83CY0,5.47715e-52,73,334,178.346
921,A9NCV1,5.47715e-52,73,334,178.346
922,A9KCF2,5.47715e-52,73,334,178.346
923,B6J0A5,5.47715e-52,73,334,178.346
924,B6J754,5.47715e-52,73,334,178.346
925,A8HAF6,7.30113e-52,47,333,178.346
926,B0TQE1,7.95015e-52,47,333,177.961
927,B3PIL8,1.02678e-51,86,325,177.576
928,A3N0D6,1.0957e-51,83,332,177.191
929,A5WDZ3,1.1276e-51,90,343,177.576
930,O50316,1.36067e-51,223,485,181.043
931,A6VW35,1.43703e-51,86,346,177.191
932,O67820,1.55282e-51,168,482,181.043
933,B1JK64,1.94376e-51,47,333,177.191
934,Q66EJ0,1.94376e-51,47,333,177.191
935,A4TPS6,1.94376e-51,47,333,177.191
936,Q1CLY8,1.94376e-51,47,333,177.191
937,A9R1J4,1.94376e-51,47,333,177.191
938,Q8ZBI2,1.94376e-51,47,333,177.191
939,B2K4G3,1.94376e-51,47,333,177.191
940,Q1C3T0,1.94376e-51,47,333,177.191
941,A7FM52,1.94376e-51,47,333,177.191
942,P21879,2.00257e-51,38,479,180.658
943,Q9F1U7,2.0967e-51,90,336,177.191
944,A1JJK8,2.40472e-51,47,333,176.806
945,B2USX4,2.61443e-51,36,304,176.035
946,B8D7A8,2.63921e-51,47,333,176.806
947,Q38YF0,2.67078e-51,36,307,176.035
948,B0BP55,2.739e-51,83,332,176.42
949,A8AXD6,2.81404e-51,40,326,176.035
950,A1KRQ4,2.91976e-51,104,331,176.42
951,A1VQJ1,2.97838e-51,90,341,176.806
952,P59443,3.02185e-51,47,333,176.806
953,A9M3G1,3.99453e-51,104,337,176.035
954,B5Y1T3,5.06382e-51,47,333,176.035
955,A2REI5,5.22144e-51,38,327,175.265
956,Q129L9,6.00896e-51,90,341,176.035
957,B2SLB9,6.78003e-51,90,333,175.65
958,Q2SCG9,7.8099e-51,87,331,175.265
959,P59075,8.26598e-51,48,333,175.65
960,C0MAM1,8.99069e-51,36,327,174.88
961,Q5H0N0,1.04837e-50,90,333,175.265
962,Q2P3M0,1.04837e-50,90,333,175.265
963,B5YZD9,1.12429e-50,47,347,174.88
964,Q8X984,1.12429e-50,47,347,174.88
965,B9DP67,1.13802e-50,34,307,174.494
966,Q1QBS1,1.18437e-50,86,335,174.88
967,A6T4P6,1.18567e-50,47,333,174.88
968,A7Z8C3,1.44536e-50,37,308,174.109
969,B1LG40,1.72017e-50,47,347,174.494
970,P57300,1.77045e-50,47,333,174.494
971,B8D903,1.77045e-50,47,333,174.494
972,B7MNW1,2.0609e-50,47,347,174.494
973,Q7UJL3,2.18015e-50,247,524,179.117
974,B3H1B5,2.42919e-50,83,332,173.724
975,Q4FS74,2.83255e-50,86,335,174.109
976,A1TZG0,2.90917e-50,90,335,173.724
977,Q8PLJ2,3.48337e-50,90,333,173.724
978,A2SHQ5,3.61718e-50,90,340,173.724
979,B1HNS5,3.78659e-50,37,308,172.954
980,Q326D1,3.81754e-50,47,347,173.724
981,C5BKZ2,3.86121e-50,90,327,173.339
982,B2U2A9,4.77199e-50,47,347,173.339
983,Q3BUJ7,5.38446e-50,90,333,173.339
984,Q9K1D7,5.51138e-50,104,331,172.954
985,Q3Z5Q5,5.5374e-50,47,347,173.339
986,Q1RG92,5.5374e-50,47,347,173.339
987,B6HZ81,5.5374e-50,47,347,173.339
988,P60560,5.5374e-50,47,347,173.339
989,B1IQN5,5.5374e-50,47,347,173.339
990,P60561,5.5374e-50,47,347,173.339
991,Q0TLN6,5.5374e-50,47,347,173.339
992,A1A7E7,5.5374e-50,47,347,173.339
993,A7ZW55,5.5374e-50,47,347,173.339
994,B1XC80,5.5374e-50,47,347,173.339
995,C4ZRJ8,5.5374e-50,47,347,173.339
996,B7M145,5.5374e-50,47,347,173.339
997,B7LFX2,5.5374e-50,47,347,173.339
998,B7MAM6,5.5374e-50,47,347,173.339
999,B7UIF3,5.5374e-50,47,347,173.339
1000,Q6GH69,5.56415e-50,34,307,172.568
1001,B3R4T0,5.7131e-50,94,338,172.954
1002,Q32JY8,5.77781e-50,47,347,173.339
1003,Q2YXS9,5.99471e-50,34,307,172.568
1004,B7N7X5,6.22392e-50,47,333,172.954
1005,B7NI65,6.22392e-50,47,333,172.954
1006,A7ZHJ5,6.84844e-50,47,347,172.954
1007,B7LWQ6,7.07024e-50,47,333,172.954
1008,Q8KCW4,7.22381e-50,253,484,176.806
1009,Q9HLK8,7.91623e-50,40,471,176.42
1010,Q49XD2,8.01335e-50,36,309,172.183
1011,Q8CPC9,8.33885e-50,36,307,172.183
1012,Q5HPK5,8.33885e-50,36,307,172.183
1013,P57858,8.3916e-50,93,338,172.568
1014,Q8P9R0,8.59174e-50,86,333,172.954
1015,B0RTS3,8.59174e-50,86,333,172.954
1016,Q4UTX5,8.59174e-50,86,333,172.954
1017,C0MF02,9.4591e-50,36,327,172.183
1018,P60564,9.47516e-50,34,307,172.183
1019,Q6G9M1,9.47516e-50,34,307,172.183
1020,P60563,9.47516e-50,34,307,172.183
1021,P60562,9.47516e-50,34,307,172.183
1022,A5ISL9,9.47516e-50,34,307,172.183
1023,A6U1F7,9.47516e-50,34,307,172.183
1024,A7X1Z1,9.47516e-50,34,307,172.183
1025,A6VP48,1.11069e-49,94,339,172.183
1026,A6QGN9,1.14763e-49,34,307,171.798
1027,Q5HG83,1.14763e-49,34,307,171.798
1028,Q2FYU4,1.14763e-49,34,307,171.798
1029,Q2FH96,1.14763e-49,34,307,171.798
1030,Q9PAE7,1.18147e-49,90,336,172.568
1031,Q15UB7,1.30438e-49,86,332,171.798
1032,Q7VL56,1.46623e-49,87,334,171.798
1033,Q8K9I5,1.51991e-49,91,335,171.798
1034,B0V824,1.52369e-49,84,333,171.798
1035,A3M6Y2,1.52369e-49,84,333,171.798
1036,B2HUT6,1.52369e-49,84,333,171.798
1037,B7I2L5,1.52369e-49,84,333,171.798
1038,B7GZW7,1.52369e-49,84,333,171.798
1039,Q0T894,2.55602e-49,47,333,171.413
1040,A4W0T4,2.92212e-49,40,327,170.642
1041,A4W6K6,3.59016e-49,47,333,171.028
1042,Q03AR1,4.36833e-49,40,311,170.257
1043,Q9L6B7,4.37122e-49,202,478,174.494
1044,A4VUJ2,4.4245e-49,40,327,170.257
1045,Q5WD10,5.04825e-49,38,309,170.257
1046,Q5WVN0,5.15363e-49,81,328,170.257
1047,Q6GC82,5.15404e-49,228,480,174.109
1048,Q6GJQ7,5.15404e-49,228,480,174.109
1049,P99106,5.15404e-49,228,480,174.109
1050,P65169,5.15404e-49,228,480,174.109
1051,Q5HIQ7,5.15404e-49,228,480,174.109
1052,Q2YVL6,5.15404e-49,228,480,174.109
1053,Q2G0Y7,5.15404e-49,228,480,174.109
1054,Q2FJM6,5.15404e-49,228,480,174.109
1055,P57443,5.58037e-49,92,337,170.257
1056,Q83SM9,5.78848e-49,47,333,170.642
1057,Q8NY70,6.55175e-49,228,480,174.109
1058,B0U5I1,6.80668e-49,90,350,170.642
1059,Q03GJ0,6.93029e-49,34,304,169.872
1060,Q21WC4,8.0468e-49,94,348,170.642
1061,A1WJ81,9.3177e-49,94,337,170.257
1062,B3WCK9,1.05575e-48,40,311,169.487
1063,A8G9U1,1.14162e-48,47,333,169.872
1064,Q87A77,1.14462e-48,90,350,169.872
1065,B2I9T5,1.14462e-48,90,350,169.872
1066,A8ALJ2,1.16611e-48,47,333,169.872
1067,Q5ZUH7,1.32698e-48,81,328,169.102
1068,A5ICX8,1.32698e-48,81,328,169.102
1069,Q5X496,1.32698e-48,81,328,169.102
1070,B1YH73,1.47739e-48,36,309,169.102
1071,B4TXJ0,2.00315e-48,47,333,169.102
1072,A9MZN3,2.00315e-48,47,333,169.102
1073,Q65TR8,2.12833e-48,94,339,169.102
1074,A5EV79,2.74496e-48,87,331,168.716
1075,Q21U05,2.79042e-48,37,296,168.331
1076,Q49UU8,2.84985e-48,228,480,172.183
1077,C4L088,2.96718e-48,34,298,168.331
1078,Q4L646,3.67861e-48,36,307,167.946
1079,Q8Z9F9,3.94906e-48,47,333,168.331
1080,Q8CMQ7,4.19037e-48,202,480,171.798
1081,Q5HRX2,4.19037e-48,202,480,171.798
1082,Q9CGF1,4.29278e-48,36,329,167.946
1083,B1IC44,4.46126e-48,40,299,167.561
1084,A1WB23,5.33601e-48,61,296,167.561
1085,B0VKB8,5.35506e-48,84,333,167.561
1086,Q8ZRT5,5.84613e-48,47,333,167.946
1087,B5BLD7,5.84613e-48,47,333,167.946
1088,Q5PDH8,5.84613e-48,47,333,167.946
1089,B4SU63,5.84613e-48,47,333,167.946
1090,B4TJA0,5.84613e-48,47,333,167.946
1091,B5R2N9,5.84613e-48,47,333,167.946
1092,B5FI86,5.84613e-48,47,333,167.946
1093,B5F7X8,5.84613e-48,47,333,167.946
1094,Q88SV5,6.25801e-48,36,309,167.176
1095,C0Q5K1,6.29648e-48,47,333,167.946
1096,A0M4D0,6.41711e-48,92,339,167.561
1097,P60565,6.66149e-48,42,313,167.176
1098,Q4L385,6.69607e-48,228,480,171.413
1099,Q47GW1,6.7815e-48,87,335,167.946
1100,B9ME75,8.42621e-48,61,296,166.79
1101,Q4QEB3,9.24223e-48,238,488,171.028
1102,B5RH79,9.32036e-48,47,333,167.561
1103,Q04GD9,9.80117e-48,34,307,166.79
1104,C1CKY8,1.22368e-47,40,299,166.79
1105,Q8DPJ7,1.4198e-47,40,299,166.405
1106,C1C7M7,1.4198e-47,40,299,166.405
1107,Q04K71,1.4198e-47,40,299,166.405
1108,C1CR55,1.83186e-47,40,299,166.02
