,target name,target accession,tlen,query name,accession,qlen,E-value,score,bias,#,of,c-Evalue,i-Evalue,score_2,bias_2,from,to,from_2,to_2,from_3,to_3,acc,description of target,ids
734,sp|A2BV90|HIS6_PROM5,-,257,MSA_C_1_denoised1_swissprot,-,340,0.00076,23.6,0.0,1,2,0.012,3.2,11.7,0.0,169,232,40,104,34,120,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain MIT 9515) OX=167542 GN=hisF PE=3 SV=1,A2BV90
735,sp|A2BV90|HIS6_PROM5,-,257,MSA_C_1_denoised1_swissprot,-,340,0.00076,23.6,0.0,2,2,0.043,11,9.9,0.0,191,224,187,220,179,243,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain MIT 9515) OX=167542 GN=hisF PE=3 SV=1,A2BV90
736,sp|A5UFG9|LLDD_HAEIG,-,381,MSA_C_1_denoised1_swissprot,-,340,0.00076,23.6,0.3,1,1,5.1e-06,0.0013,22.8,0.3,188,255,284,353,257,379,0.81,L-lactate dehydrogenase OS=Haemophilus influenzae (strain PittGG) OX=374931 GN=lldD PE=3 SV=1,A5UFG9
737,sp|A9BAN4|HIS4_PROM4,-,255,MSA_C_1_denoised1_swissprot,-,340,0.00077,23.6,0.1,1,2,0.0014,0.36,14.8,0.0,193,235,65,107,61,120,0.95,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Prochlorococcus marinus (strain MIT 9211) OX=93059 GN=hisA PE=3 SV=1,A9BAN4
738,sp|A9BAN4|HIS4_PROM4,-,255,MSA_C_1_denoised1_swissprot,-,340,0.00077,23.6,0.1,2,2,0.41,1.1e+02,6.7,0.0,196,228,184,216,175,231,0.74,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Prochlorococcus marinus (strain MIT 9211) OX=93059 GN=hisA PE=3 SV=1,A9BAN4
739,sp|Q89WM4|HIS6_BRADU,-,257,MSA_C_1_denoised1_swissprot,-,340,0.00078,23.6,0.6,1,2,0.0043,1.1,13.2,0.1,190,235,62,107,41,121,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110) OX=224911 GN=hisF PE=3 SV=1,Q89WM4
740,sp|Q89WM4|HIS6_BRADU,-,257,MSA_C_1_denoised1_swissprot,-,340,0.00078,23.6,0.6,2,2,0.089,23,8.9,0.1,191,213,188,210,179,236,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110) OX=224911 GN=hisF PE=3 SV=1,Q89WM4
741,sp|Q4QJK8|LLDD_HAEI8,-,381,MSA_C_1_denoised1_swissprot,-,340,0.00079,23.6,0.3,1,1,5.9e-06,0.0015,22.6,0.2,192,252,288,350,274,378,0.81,L-lactate dehydrogenase OS=Haemophilus influenzae (strain 86-028NP) OX=281310 GN=lldD PE=3 SV=1,Q4QJK8
742,sp|Q3SWF1|HIS6_NITWN,-,258,MSA_C_1_denoised1_swissprot,-,340,0.0008,23.6,0.2,1,2,0.01,2.7,12.0,0.1,190,238,62,110,41,133,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Nitrobacter winogradskyi (strain ATCC 25391 / DSM 10237 / CIP 104748 / NCIMB 11846 / Nb-255) OX=323098 GN=hisF PE=3 SV=1,Q3SWF1
743,sp|Q3SWF1|HIS6_NITWN,-,258,MSA_C_1_denoised1_swissprot,-,340,0.0008,23.6,0.2,2,2,0.045,12,9.9,0.0,191,215,189,213,178,246,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Nitrobacter winogradskyi (strain ATCC 25391 / DSM 10237 / CIP 104748 / NCIMB 11846 / Nb-255) OX=323098 GN=hisF PE=3 SV=1,Q3SWF1
744,sp|A7MNF6|LLDD_CROS8,-,401,MSA_C_1_denoised1_swissprot,-,340,0.0008,23.6,0.1,1,1,4.7e-06,0.0012,23.0,0.1,186,291,282,389,252,397,0.80,L-lactate dehydrogenase OS=Cronobacter sakazakii (strain ATCC BAA-894) OX=290339 GN=lldD PE=3 SV=1,A7MNF6
745,sp|P62453|HIS6_THET2,-,252,MSA_C_1_denoised1_swissprot,-,340,0.00081,23.6,0.2,1,2,0.56,1.4e+02,6.3,0.0,170,234,42,107,40,113,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039) OX=262724 GN=hisF PE=3 SV=1,P62453
746,sp|P62453|HIS6_THET2,-,252,MSA_C_1_denoised1_swissprot,-,340,0.00081,23.6,0.2,2,2,0.001,0.26,15.3,0.1,191,234,185,228,172,232,0.93,Imidazole glycerol phosphate synthase subunit HisF OS=Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039) OX=262724 GN=hisF PE=3 SV=1,P62453
747,sp|Q7SIB9|HIS6_THET8,-,252,MSA_C_1_denoised1_swissprot,-,340,0.00082,23.5,0.2,1,2,0.56,1.4e+02,6.3,0.0,170,234,42,107,40,113,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579) OX=300852 GN=hisF PE=1 SV=1,Q7SIB9
748,sp|Q7SIB9|HIS6_THET8,-,252,MSA_C_1_denoised1_swissprot,-,340,0.00082,23.5,0.2,2,2,0.001,0.26,15.3,0.1,191,234,185,228,172,232,0.93,Imidazole glycerol phosphate synthase subunit HisF OS=Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579) OX=300852 GN=hisF PE=1 SV=1,Q7SIB9
749,sp|B7GQ51|HIS4_BIFLS,-,241,MSA_C_1_denoised1_swissprot,-,340,0.00083,23.5,0.1,1,2,0.0027,0.71,13.9,0.0,195,243,71,117,60,125,0.81,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bifidobacterium longum subsp. infantis (strain ATCC 15697 / DSM 20088 / JCM 1222 / NCTC 11817 / S12) OX=391904 GN=hisA PE=3 SV=1,B7GQ51
750,sp|B7GQ51|HIS4_BIFLS,-,241,MSA_C_1_denoised1_swissprot,-,340,0.00083,23.5,0.1,2,2,0.21,55,7.7,0.1,191,231,180,223,167,230,0.82,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bifidobacterium longum subsp. infantis (strain ATCC 15697 / DSM 20088 / JCM 1222 / NCTC 11817 / S12) OX=391904 GN=hisA PE=3 SV=1,B7GQ51
751,sp|Q04SA6|HIS6_LEPBJ,-,256,MSA_C_1_denoised1_swissprot,-,340,0.00084,23.5,0.0,1,2,0.0022,0.57,14.2,0.0,189,235,63,109,51,123,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira borgpetersenii serovar Hardjo-bovis (strain JB197) OX=355277 GN=hisF PE=3 SV=1,Q04SA6
752,sp|Q04SA6|HIS6_LEPBJ,-,256,MSA_C_1_denoised1_swissprot,-,340,0.00084,23.5,0.0,2,2,0.26,68,7.4,0.0,191,234,188,232,178,248,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira borgpetersenii serovar Hardjo-bovis (strain JB197) OX=355277 GN=hisF PE=3 SV=1,Q04SA6
753,sp|Q050D2|HIS6_LEPBL,-,256,MSA_C_1_denoised1_swissprot,-,340,0.00084,23.5,0.0,1,2,0.0022,0.57,14.2,0.0,189,235,63,109,51,123,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira borgpetersenii serovar Hardjo-bovis (strain L550) OX=355276 GN=hisF PE=3 SV=1,Q050D2
754,sp|Q050D2|HIS6_LEPBL,-,256,MSA_C_1_denoised1_swissprot,-,340,0.00084,23.5,0.0,2,2,0.26,68,7.4,0.0,191,234,188,232,178,248,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Leptospira borgpetersenii serovar Hardjo-bovis (strain L550) OX=355276 GN=hisF PE=3 SV=1,Q050D2
755,sp|A5FS82|PDXS_DEHMB,-,293,MSA_C_1_denoised1_swissprot,-,340,0.00084,23.5,0.2,1,1,3.2e-06,0.00084,23.5,0.2,191,255,192,259,182,268,0.81,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Dehalococcoides mccartyi (strain ATCC BAA-2100 / JCM 16839 / KCTC 5957 / BAV1) OX=216389 GN=pdxS PE=3 SV=1,A5FS82
756,sp|Q3ZZB8|PDXS_DEHMC,-,293,MSA_C_1_denoised1_swissprot,-,340,0.00084,23.5,0.2,1,1,3.2e-06,0.00084,23.5,0.2,191,255,192,259,182,268,0.81,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Dehalococcoides mccartyi (strain CBDB1) OX=255470 GN=pdxS PE=3 SV=1,Q3ZZB8
757,sp|Q8FNZ9|HIS6_COREF,-,258,MSA_C_1_denoised1_swissprot,-,340,0.00085,23.5,0.6,1,2,0.043,11,9.9,0.0,183,234,56,107,42,122,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395) OX=196164 GN=hisF PE=3 SV=1,Q8FNZ9
758,sp|Q8FNZ9|HIS6_COREF,-,258,MSA_C_1_denoised1_swissprot,-,340,0.00085,23.5,0.6,2,2,0.0098,2.6,12.0,0.1,191,235,192,236,181,252,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395) OX=196164 GN=hisF PE=3 SV=1,Q8FNZ9
759,sp|Q47QS3|HIS6_THEFY,-,256,MSA_C_1_denoised1_swissprot,-,340,0.00085,23.5,2.4,1,2,0.012,3.1,11.8,0.0,186,236,59,109,49,136,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Thermobifida fusca (strain YX) OX=269800 GN=hisF PE=3 SV=1,Q47QS3
760,sp|Q47QS3|HIS6_THEFY,-,256,MSA_C_1_denoised1_swissprot,-,340,0.00085,23.5,2.4,2,2,0.017,4.5,11.3,0.9,154,234,165,234,156,249,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Thermobifida fusca (strain YX) OX=269800 GN=hisF PE=3 SV=1,Q47QS3
761,sp|B1LK44|LLDD_ECOSM,-,396,MSA_C_1_denoised1_swissprot,-,340,0.00086,23.5,0.5,1,1,4.9e-06,0.0013,22.9,0.5,186,267,282,364,252,391,0.81,L-lactate dehydrogenase OS=Escherichia coli (strain SMS-3-5 / SECEC) OX=439855 GN=lldD PE=3 SV=1,B1LK44
762,sp|A0QSU4|Y1603_MYCS2,-,375,MSA_C_1_denoised1_swissprot,-,340,0.00086,23.5,9.2,1,2,0.0069,1.8,12.6,2.4,133,231,127,218,124,230,0.69,Uncharacterized oxidoreductase MSMEG_1603/MSMEI_1564 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_1603 PE=1 SV=1,A0QSU4
763,sp|A0QSU4|Y1603_MYCS2,-,375,MSA_C_1_denoised1_swissprot,-,340,0.00086,23.5,9.2,2,2,0.022,5.7,10.9,0.3,203,240,261,298,236,304,0.85,Uncharacterized oxidoreductase MSMEG_1603/MSMEI_1564 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_1603 PE=1 SV=1,A0QSU4
764,sp|A4YJV4|HIS4_BRASO,-,244,MSA_C_1_denoised1_swissprot,-,340,0.00087,23.4,3.9,1,2,0.033,8.6,10.3,0.2,194,235,66,107,60,118,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bradyrhizobium sp. (strain ORS 278) OX=114615 GN=hisA PE=3 SV=1,A4YJV4
765,sp|A4YJV4|HIS4_BRASO,-,244,MSA_C_1_denoised1_swissprot,-,340,0.00087,23.4,3.9,2,2,0.002,0.52,14.3,0.4,197,225,185,213,146,224,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Bradyrhizobium sp. (strain ORS 278) OX=114615 GN=hisA PE=3 SV=1,A4YJV4
766,sp|C5CT60|GUAC_VARPS,-,325,MSA_C_1_denoised1_swissprot,-,340,0.00087,23.4,0.1,1,1,6.1e-06,0.0016,22.6,0.1,200,240,197,237,187,247,0.88,GMP reductase OS=Variovorax paradoxus (strain S110) OX=543728 GN=guaC PE=3 SV=1,C5CT60
767,sp|P50937|HIS6_RHOS4,-,253,MSA_C_1_denoised1_swissprot,-,340,0.0009,23.4,2.8,1,2,0.0051,1.3,13.0,0.1,182,233,53,105,41,133,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158) OX=272943 GN=hisF PE=3 SV=2,P50937
768,sp|P50937|HIS6_RHOS4,-,253,MSA_C_1_denoised1_swissprot,-,340,0.0009,23.4,2.8,2,2,0.019,5,11.1,0.3,191,234,185,229,149,243,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158) OX=272943 GN=hisF PE=3 SV=2,P50937
769,sp|Q9JVH5|HIS6_NEIMA,-,255,MSA_C_1_denoised1_swissprot,-,340,0.00092,23.4,1.9,1,2,0.043,11,9.9,0.1,185,236,58,109,49,118,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Neisseria meningitidis serogroup A / serotype 4A (strain DSM 15465 / Z2491) OX=122587 GN=hisF PE=3 SV=1,Q9JVH5
770,sp|Q9JVH5|HIS6_NEIMA,-,255,MSA_C_1_denoised1_swissprot,-,340,0.00092,23.4,1.9,2,2,0.0043,1.1,13.2,0.2,191,233,188,231,158,248,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Neisseria meningitidis serogroup A / serotype 4A (strain DSM 15465 / Z2491) OX=122587 GN=hisF PE=3 SV=1,Q9JVH5
771,sp|B0R4B2|HIS6_HALS3,-,273,MSA_C_1_denoised1_swissprot,-,340,0.00092,23.4,1.2,1,2,0.0008,0.21,15.6,0.1,170,230,47,108,45,114,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Halobacterium salinarum (strain ATCC 29341 / DSM 671 / R1) OX=478009 GN=hisF PE=3 SV=1,B0R4B2
772,sp|B0R4B2|HIS6_HALS3,-,273,MSA_C_1_denoised1_swissprot,-,340,0.00092,23.4,1.2,2,2,0.42,1.1e+02,6.7,0.1,193,234,206,247,196,262,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Halobacterium salinarum (strain ATCC 29341 / DSM 671 / R1) OX=478009 GN=hisF PE=3 SV=1,B0R4B2
773,sp|Q9HR52|HIS6_HALSA,-,273,MSA_C_1_denoised1_swissprot,-,340,0.00092,23.4,1.2,1,2,0.0008,0.21,15.6,0.1,170,230,47,108,45,114,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) OX=64091 GN=hisF PE=3 SV=1,Q9HR52
774,sp|Q9HR52|HIS6_HALSA,-,273,MSA_C_1_denoised1_swissprot,-,340,0.00092,23.4,1.2,2,2,0.42,1.1e+02,6.7,0.1,193,234,206,247,196,262,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) OX=64091 GN=hisF PE=3 SV=1,Q9HR52
775,sp|Q329P9|LLDD_SHIDS,-,396,MSA_C_1_denoised1_swissprot,-,340,0.00092,23.4,0.3,1,1,5.3e-06,0.0014,22.8,0.3,186,266,282,363,252,384,0.82,L-lactate dehydrogenase OS=Shigella dysenteriae serotype 1 (strain Sd197) OX=300267 GN=lldD PE=3 SV=1,Q329P9
776,sp|Q31B81|HIS4_PROM9,-,255,MSA_C_1_denoised1_swissprot,-,340,0.00093,23.4,0.0,1,2,0.0027,0.7,13.9,0.0,194,237,66,109,64,119,0.91,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Prochlorococcus marinus (strain MIT 9312) OX=74546 GN=hisA PE=3 SV=1,Q31B81
777,sp|Q31B81|HIS4_PROM9,-,255,MSA_C_1_denoised1_swissprot,-,340,0.00093,23.4,0.0,2,2,0.27,70,7.3,0.0,193,227,181,215,170,231,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Prochlorococcus marinus (strain MIT 9312) OX=74546 GN=hisA PE=3 SV=1,Q31B81
778,sp|Q2J8L3|HIS6_FRACC,-,254,MSA_C_1_denoised1_swissprot,-,340,0.00093,23.4,0.9,1,2,0.06,16,9.5,0.0,189,236,62,109,49,120,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Frankia casuarinae (strain DSM 45818 / CECT 9043 / CcI3) OX=106370 GN=hisF PE=3 SV=1,Q2J8L3
779,sp|Q2J8L3|HIS6_FRACC,-,254,MSA_C_1_denoised1_swissprot,-,340,0.00093,23.4,0.9,2,2,0.0074,1.9,12.5,0.4,192,234,190,232,183,236,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Frankia casuarinae (strain DSM 45818 / CECT 9043 / CcI3) OX=106370 GN=hisF PE=3 SV=1,Q2J8L3
780,sp|Q3Z9H3|PDXS_DEHM1,-,293,MSA_C_1_denoised1_swissprot,-,340,0.00095,23.3,0.2,1,1,3.6e-06,0.00095,23.3,0.2,191,254,192,258,181,269,0.80,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Dehalococcoides mccartyi (strain ATCC BAA-2266 / KCTC 15142 / 195) OX=243164 GN=pdxS PE=3 SV=1,Q3Z9H3
781,sp|B1ZAD6|HIS6_METPB,-,258,MSA_C_1_denoised1_swissprot,-,340,0.00097,23.3,3.5,1,2,0.12,30,8.5,0.1,185,239,57,111,42,125,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Methylorubrum populi (strain ATCC BAA-705 / NCIMB 13946 / BJ001) OX=441620 GN=hisF PE=3 SV=1,B1ZAD6
782,sp|B1ZAD6|HIS6_METPB,-,258,MSA_C_1_denoised1_swissprot,-,340,0.00097,23.3,3.5,2,2,0.00091,0.24,15.4,0.8,191,243,189,242,175,251,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Methylorubrum populi (strain ATCC BAA-705 / NCIMB 13946 / BJ001) OX=441620 GN=hisF PE=3 SV=1,B1ZAD6
783,sp|A5UY94|PDXS_ROSS1,-,293,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.2,1,1,8.4e-06,0.0022,22.1,0.2,192,236,193,239,184,256,0.90,Pyridoxal 5'-phosphate synthase subunit PdxS OS=Roseiflexus sp. (strain RS-1) OX=357808 GN=pdxS PE=3 SV=1,A5UY94
784,sp|A6T377|HIS4_JANMA,-,261,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.4,1,2,0.38,1e+02,6.8,0.0,176,235,54,117,52,121,0.83,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Janthinobacterium sp. (strain Marseille) OX=375286 GN=hisA PE=3 SV=1,A6T377
785,sp|A6T377|HIS4_JANMA,-,261,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.4,2,2,0.0016,0.42,14.6,0.2,196,231,194,232,179,251,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Janthinobacterium sp. (strain Marseille) OX=375286 GN=hisA PE=3 SV=1,A6T377
786,sp|Q6HAI0|GUAC_BACHK,-,327,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.1,1,1,1.4e-05,0.0036,21.4,0.0,196,242,195,241,187,262,0.88,GMP reductase OS=Bacillus thuringiensis subsp. konkukian (strain 97-27) OX=281309 GN=guaC PE=3 SV=1,Q6HAI0
787,sp|B7MFG9|LLDD_ECO45,-,396,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.5,1,1,5.9e-06,0.0015,22.6,0.5,186,266,282,363,252,387,0.82,L-lactate dehydrogenase OS=Escherichia coli O45:K1 (strain S88 / ExPEC) OX=585035 GN=lldD PE=3 SV=1,B7MFG9
788,sp|Q1R4Z0|LLDD_ECOUT,-,396,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.5,1,1,5.9e-06,0.0015,22.6,0.5,186,266,282,363,252,387,0.82,L-lactate dehydrogenase OS=Escherichia coli (strain UTI89 / UPEC) OX=364106 GN=lldD PE=3 SV=1,Q1R4Z0
789,sp|B7GL45|HIS6_ANOFW,-,252,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,1.7,1,2,0.0066,1.7,12.6,0.1,187,238,59,110,41,117,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Anoxybacillus flavithermus (strain DSM 21510 / WK1) OX=491915 GN=hisF PE=3 SV=1,B7GL45
790,sp|B7GL45|HIS6_ANOFW,-,252,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,1.7,2,2,0.039,10,10.1,0.1,191,235,186,231,182,247,0.72,Imidazole glycerol phosphate synthase subunit HisF OS=Anoxybacillus flavithermus (strain DSM 21510 / WK1) OX=491915 GN=hisF PE=3 SV=1,B7GL45
791,sp|A0RLN5|GUAC_BACAH,-,328,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.1,1,1,1.4e-05,0.0036,21.4,0.0,196,242,196,242,188,263,0.88,GMP reductase OS=Bacillus thuringiensis (strain Al Hakam) OX=412694 GN=guaC PE=3 SV=1,A0RLN5
792,sp|A7ZTF9|LLDD_ECO24,-,396,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.4,1,1,5.9e-06,0.0015,22.6,0.4,186,266,282,363,252,384,0.82,L-lactate dehydrogenase OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=lldD PE=3 SV=1,A7ZTF9
793,sp|B5YWA7|LLDD_ECO5E,-,396,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.4,1,1,5.9e-06,0.0015,22.6,0.4,186,266,282,363,252,384,0.82,L-lactate dehydrogenase OS=Escherichia coli O157:H7 (strain EC4115 / EHEC) OX=444450 GN=lldD PE=3 SV=1,B5YWA7
794,sp|B6I3I4|LLDD_ECOSE,-,396,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.4,1,1,5.9e-06,0.0015,22.6,0.4,186,266,282,363,252,384,0.82,L-lactate dehydrogenase OS=Escherichia coli (strain SE11) OX=409438 GN=lldD PE=3 SV=1,B6I3I4
795,sp|B7L725|LLDD_ECO55,-,396,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.4,1,1,5.9e-06,0.0015,22.6,0.4,186,266,282,363,252,384,0.82,L-lactate dehydrogenase OS=Escherichia coli (strain 55989 / EAEC) OX=585055 GN=lldD PE=3 SV=1,B7L725
796,sp|B7M492|LLDD_ECO8A,-,396,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.4,1,1,5.9e-06,0.0015,22.6,0.4,186,266,282,363,252,384,0.82,L-lactate dehydrogenase OS=Escherichia coli O8 (strain IAI1) OX=585034 GN=lldD PE=3 SV=1,B7M492
797,sp|Q0SYD1|LLDD_SHIF8,-,396,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.4,1,1,5.9e-06,0.0015,22.6,0.4,186,266,282,363,252,384,0.82,L-lactate dehydrogenase OS=Shigella flexneri serotype 5b (strain 8401) OX=373384 GN=lldD PE=3 SV=1,Q0SYD1
798,sp|Q3YVX0|LLDD_SHISS,-,396,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.4,1,1,5.9e-06,0.0015,22.6,0.4,186,266,282,363,252,384,0.82,L-lactate dehydrogenase OS=Shigella sonnei (strain Ss046) OX=300269 GN=lldD PE=3 SV=1,Q3YVX0
799,sp|Q83PP7|LLDD_SHIFL,-,396,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.4,1,1,5.9e-06,0.0015,22.6,0.4,186,266,282,363,252,384,0.82,L-lactate dehydrogenase OS=Shigella flexneri OX=623 GN=lldD PE=3 SV=1,Q83PP7
800,sp|Q8XDF7|LLDD_ECO57,-,396,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.4,1,1,5.9e-06,0.0015,22.6,0.4,186,266,282,363,252,384,0.82,L-lactate dehydrogenase OS=Escherichia coli O157:H7 OX=83334 GN=lldD PE=3 SV=1,Q8XDF7
801,sp|B9DP67|GUAC_STACT,-,325,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,0.1,1,1,2e-05,0.0052,20.9,0.0,194,241,192,239,187,270,0.88,GMP reductase OS=Staphylococcus carnosus (strain TM300) OX=396513 GN=guaC PE=3 SV=1,B9DP67
802,sp|Q4ZUM3|PYRD_PSEU2,-,343,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,1.1,1,1,7.2e-06,0.0019,22.4,1.1,158,236,235,322,217,340,0.71,Dihydroorotate dehydrogenase (quinone) OS=Pseudomonas syringae pv. syringae (strain B728a) OX=205918 GN=pyrD PE=3 SV=1,Q4ZUM3
803,sp|Q0TG63|HIS4_ECOL5,-,245,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,1.6,1,2,8.9e-05,0.023,18.8,0.3,185,239,56,110,47,113,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli O6:K15:H31 (strain 536 / UPEC) OX=362663 GN=hisA PE=3 SV=1,Q0TG63
804,sp|Q0TG63|HIS4_ECOL5,-,245,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,1.6,2,2,3.4,8.9e+02,3.7,0.1,207,236,201,230,182,238,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli O6:K15:H31 (strain 536 / UPEC) OX=362663 GN=hisA PE=3 SV=1,Q0TG63
805,sp|Q1RA49|HIS4_ECOUT,-,245,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,1.6,1,2,8.9e-05,0.023,18.8,0.3,185,239,56,110,47,113,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli (strain UTI89 / UPEC) OX=364106 GN=hisA PE=3 SV=2,Q1RA49
806,sp|Q1RA49|HIS4_ECOUT,-,245,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,1.6,2,2,3.4,8.9e+02,3.7,0.1,207,236,201,230,182,238,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli (strain UTI89 / UPEC) OX=364106 GN=hisA PE=3 SV=2,Q1RA49
807,sp|Q8FG49|HIS4_ECOL6,-,245,MSA_C_1_denoised1_swissprot,-,340,0.001,23.2,1.6,1,2,8.9e-05,0.023,18.8,0.3,185,239,56,110,47,113,0.90,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=hisA PE=3 SV=2,Q8FG49
