,ids,e_value,hit_start,hit_end,bitscore
548,A1K7M2,5.80998e-11,221,335,66.5149
549,Q9JX66,6.03067e-11,38,335,66.5149
550,P21620,6.46715e-11,280,403,67.2853
551,A3D5B9,6.76681e-11,47,335,66.5149
552,B1KDM8,8.32478e-11,104,335,66.1297
553,Q2SCG9,8.68387e-11,38,336,66.1297
554,A9AJX4,8.71549e-11,230,341,66.1297
555,Q0BFR0,8.71549e-11,230,345,66.1297
556,P9WND5,9.93649e-11,271,381,66.5149
557,P9WND4,9.93649e-11,271,381,66.5149
558,A6WP30,1.13004e-10,47,335,65.7445
559,B8H3Q5,1.19736e-10,236,328,66.1297
560,Q9A943,1.19736e-10,236,328,66.1297
561,A4SWU5,1.21577e-10,92,328,65.7445
562,Q9WU19,1.26763e-10,70,334,65.7445
563,A8FW61,1.27278e-10,104,335,65.7445
564,A4X5V3,1.29293e-10,140,273,65.3593
565,B1JQS0,1.34644e-10,90,336,65.3593
566,Q66CG4,1.34644e-10,90,336,65.3593
567,A4TMZ3,1.34644e-10,90,336,65.3593
568,Q1CGJ0,1.34644e-10,90,336,65.3593
569,A9R7L2,1.34644e-10,90,336,65.3593
570,Q8ZG91,1.34644e-10,90,336,65.3593
571,B2JYR8,1.34644e-10,90,336,65.3593
572,Q1CA44,1.34644e-10,90,336,65.3593
573,A7FJU2,1.34644e-10,90,336,65.3593
574,Q5E5B6,1.34644e-10,75,336,65.3593
575,Q3SL21,1.39182e-10,233,336,65.3593
576,B5FE17,1.4095e-10,75,336,65.3593
577,Q472J6,1.4331e-10,231,337,65.3593
578,A0QSU4,1.50995e-10,38,359,65.7445
579,Q5QX65,1.54102e-10,46,334,65.3593
580,A9M3G1,1.54513e-10,116,336,65.3593
581,A1KRQ4,1.56417e-10,116,334,65.3593
582,Q2SVL9,1.63715e-10,230,344,65.3593
583,Q9KH33,1.72251e-10,36,303,65.7445
584,A9BWU2,1.7562e-10,120,343,65.3593
585,Q9UJM8,1.82297e-10,70,315,65.3593
586,A1TPZ2,1.90303e-10,246,355,65.3593
587,Q04CB0,1.9813e-10,20,247,64.9741
588,A1JMP8,2.01388e-10,90,336,64.9741
589,B8B8K5,2.01714e-10,62,307,65.3593
590,F1DBB2,2.03839e-10,287,405,65.7445
591,Q2KW44,2.04233e-10,238,332,64.9741
592,Q1GBV3,2.13193e-10,20,247,64.9741
593,Q83CY0,2.15517e-10,32,344,64.9741
594,A9NCV1,2.15517e-10,32,344,64.9741
595,A9KCF2,2.15517e-10,32,344,64.9741
596,B6J0A5,2.15517e-10,32,344,64.9741
597,B6J754,2.15517e-10,32,344,64.9741
598,B7VNK9,2.18664e-10,90,336,64.9741
599,Q4QKB5,2.39168e-10,61,338,64.5889
600,Q9HDX2,2.42201e-10,210,375,64.9741
601,A5UC11,2.5496e-10,46,338,64.5889
602,Q1LP27,2.57045e-10,231,337,64.5889
603,O29309,2.87642e-10,165,415,65.3593
604,Q609J2,3.19124e-10,231,325,64.5889
605,C5BKZ2,3.60699e-10,46,323,64.2037
606,Q4WHZ9,3.67043e-10,302,420,64.9741
607,P0ADG9,4.00581e-10,29,390,64.5889
608,P0ADG7,4.00581e-10,29,390,64.5889
609,P0ADG8,4.00581e-10,29,390,64.5889
610,A8GCK4,4.03319e-10,90,333,64.2037
611,A1VQJ1,4.49166e-10,48,350,64.2037
612,W6QIT2,4.72018e-10,286,403,64.5889
613,Q9LRR9,4.75369e-10,215,367,64.2037
614,P9WND7,5.18027e-10,233,395,64.2037
615,P9WND6,5.18027e-10,233,395,64.2037
616,A0A0D2YG00,5.26207e-10,138,332,63.8185
617,P45477,5.38838e-10,61,338,63.8185
618,Q8A9C3,5.6321e-10,139,267,63.4333
619,B6ELD1,5.70522e-10,42,336,63.4333
620,B0BP55,5.99405e-10,41,319,63.4333
